loss,val loss
0.06964247717292278,0.05976967141032219
0.057001491113529576,0.056300755590200424
0.054577160941122416,0.054978787899017334
0.053940253840251404,0.05828387662768364
0.053653069662970385,0.05436111241579056
0.05342134748670188,0.0539596825838089
0.053259417390475024,0.05413685739040375
0.053153048692779106,0.05496074631810188
0.05301856929315375,0.05340149626135826
0.05294289096415817,0.052349090576171875
0.052860411730679596,0.05412931367754936
0.0528081717429223,0.0531366690993309
0.05276697049183505,0.05344042181968689
0.052728225247232946,0.05392194911837578
0.052703768111668624,0.05279136821627617
0.05268260512452621,0.05297636613249779
0.05265387017037961,0.05302295833826065
0.052642642484082805,0.053613822907209396
0.052618329643042056,0.05397260934114456
0.05259944825106627,0.05354544147849083
